"","sample_ID","upper_depth","lower_depth","SOC_stock_spline","site","geomorphons","HLI","Precip","Temp","WIP","tree_canopy_cover","NDVI_median","MNDWI_median","EVI_median","SCI_median","SAVI_median","EMBI_median","DSI_median","DSWI1_median","NDYI_median","LSWI_median","ANDWI_median","LITHOLOGY","GEOLOGIC_AGE"
"16","CC-09-R2",0,30,0.112237161166527,"COL","i",0.634852409362793,628.038146972656,6.59396076202393,0.682174861431122,56,0.679967224597931,-0.388769924640656,0.315543293952942,0.465657919645309,0.310815721750259,-0.0188652351498604,0.514847874641418,1.94232130050659,0.263268262147903,0.320264577865601,-0.52480810880661,"alluvium","Quaternary"
"17","CC-09-R2",30,60,0.0861031174246003,"COL","i",0.634852409362793,628.038146972656,6.59396076202393,0.682174861431122,56,0.679967224597931,-0.388769924640656,0.315543293952942,0.465657919645309,0.310815721750259,-0.0188652351498604,0.514847874641418,1.94232130050659,0.263268262147903,0.320264577865601,-0.52480810880661,"alluvium","Quaternary"
"18","CC-09-R2",60,100,0.025640352289369,"COL","i",0.634852409362793,628.038146972656,6.59396076202393,0.682174861431122,56,0.679967224597931,-0.388769924640656,0.315543293952942,0.465657919645309,0.310815721750259,-0.0188652351498604,0.514847874641418,1.94232130050659,0.263268262147903,0.320264577865601,-0.52480810880661,"alluvium","Quaternary"
"19","CC-12-R2",0,30,0.109006702939506,"COL","i",0.520844399929047,629.329895019531,6.72249603271484,0.627801597118378,57,0.789378881454468,-0.486639708280563,0.335699677467346,0.62815123796463,0.336312890052795,0.0509084835648537,0.499524176120758,2.00190496444702,0.324595332145691,0.333756417036057,-0.632662534713745,"orthogneiss, porphyritic","pre-Tertiary"
"20","CC-12-R2",30,60,0.0888290457414583,"COL","i",0.520844399929047,629.329895019531,6.72249603271484,0.627801597118378,57,0.789378881454468,-0.486639708280563,0.335699677467346,0.62815123796463,0.336312890052795,0.0509084835648537,0.499524176120758,2.00190496444702,0.324595332145691,0.333756417036057,-0.632662534713745,"orthogneiss, porphyritic","pre-Tertiary"
"21","CC-12-R2",60,100,0.123168153222444,"COL","i",0.520844399929047,629.329895019531,6.72249603271484,0.627801597118378,57,0.789378881454468,-0.486639708280563,0.335699677467346,0.62815123796463,0.336312890052795,0.0509084835648537,0.499524176120758,2.00190496444702,0.324595332145691,0.333756417036057,-0.632662534713745,"orthogneiss, porphyritic","pre-Tertiary"
"22","CC-17-R1",0,30,0.0928292488018167,"COL","i",0.913518011569977,652.727966308594,6.50177001953125,0.411813080310822,62,0.842720925807953,-0.437316477298737,0.424537569284439,0.615129828453064,0.42366436123848,-0.0891234204173088,0.369463503360748,2.70662713050842,0.412956386804581,0.460425913333893,-0.677112698554993,"continental glacial till, Fraser-age","Pleistocene"
"23","CC-17-R1",30,60,0.0423231208988613,"COL","i",0.913518011569977,652.727966308594,6.50177001953125,0.411813080310822,62,0.842720925807953,-0.437316477298737,0.424537569284439,0.615129828453064,0.42366436123848,-0.0891234204173088,0.369463503360748,2.70662713050842,0.412956386804581,0.460425913333893,-0.677112698554993,"continental glacial till, Fraser-age","Pleistocene"
"24","CC-17-R1",60,100,0.0500171333351864,"COL","i",0.913518011569977,652.727966308594,6.50177001953125,0.411813080310822,62,0.842720925807953,-0.437316477298737,0.424537569284439,0.615129828453064,0.42366436123848,-0.0891234204173088,0.369463503360748,2.70662713050842,0.412956386804581,0.460425913333893,-0.677112698554993,"continental glacial till, Fraser-age","Pleistocene"
"25","CC-23-R1",0,30,0.0975734584180103,"COL","f",0.577944159507751,613.88232421875,7.0543384552002,0.00486310059204698,33,0.631787776947021,-0.538662195205688,0.355109810829163,0.533597946166992,0.352288782596588,0.192622452974319,0.738661408424377,1.35380029678345,0.266321182250977,0.150310233235359,-0.5740727186203,"continental glacial outwash, Fraser-age","Pleistocene"
