"","sample_ID","upper_depth","lower_depth","SOC_stock_spline","site","NDYI","Geomorphon_Class","WIP","Temp","Precip","NDVI","SCI","MNDWI","EVI","GEOLOGIC_AGE","x","y"
"193","H-E-07-2020",0,15,0.087605302349748,"HOH",0.344076866645998,10,0.49536219814772,9.65932557573151,3284.65673547682,0.909466495900369,0.748252009992673,-0.544758842894489,0.598898473032062,"Quaternary",425594.985595954,5295144.11602975
"194","H-E-07-2020",15,30,0.118961570163137,"HOH",0.344076866645998,10,0.49536219814772,9.65932557573151,3284.65673547682,0.909466495900369,0.748252009992673,-0.544758842894489,0.598898473032062,"Quaternary",425594.985595954,5295144.11602975
"195","H-E-07-2020",30,60,0.0826119518178565,"HOH",0.344076866645998,10,0.49536219814772,9.65932557573151,3284.65673547682,0.909466495900369,0.748252009992673,-0.544758842894489,0.598898473032062,"Quaternary",425594.985595954,5295144.11602975
"196","H-E-07-2020",60,100,0.0732482314456379,"HOH",0.344076866645998,10,0.49536219814772,9.65932557573151,3284.65673547682,0.909466495900369,0.748252009992673,-0.544758842894489,0.598898473032062,"Quaternary",425594.985595954,5295144.11602975
"197","H-E-29-2020",0,15,0.301413253927966,"HOH",0.39555546868571,9,0.0398510483111166,9.66143330474943,3333.86470479711,0.748232540687863,0.621306348649904,-0.54294667590047,0.380980158553033,"Miocene-Eocene",422318.218953319,5294791.21026132
"198","H-E-29-2020",15,30,0.0790970970211864,"HOH",0.39555546868571,9,0.0398510483111166,9.66143330474943,3333.86470479711,0.748232540687863,0.621306348649904,-0.54294667590047,0.380980158553033,"Miocene-Eocene",422318.218953319,5294791.21026132
"199","H-HS-1",0,15,0.557321457735691,"HOH",0.486864274512056,6,0.00406509027548271,9.55537108451391,3354.04703622631,0.880858510363042,0.661654262523041,-0.455663532798305,0.537739845526831,"Miocene-Eocene",423726.513348909,5298101.92779522
"200","H-HS-1",15,30,0.253011503751609,"HOH",0.486864274512056,6,0.00406509027548271,9.55537108451391,3354.04703622631,0.880858510363042,0.661654262523041,-0.455663532798305,0.537739845526831,"Miocene-Eocene",423726.513348909,5298101.92779522
"201","H-HS-1",30,60,0.115201610232453,"HOH",0.486864274512056,6,0.00406509027548271,9.55537108451391,3354.04703622631,0.880858510363042,0.661654262523041,-0.455663532798305,0.537739845526831,"Miocene-Eocene",423726.513348909,5298101.92779522
"202","H-HS-1",60,100,0.118724750323468,"HOH",0.486864274512056,6,0.00406509027548271,9.55537108451391,3354.04703622631,0.880858510363042,0.661654262523041,-0.455663532798305,0.537739845526831,"Miocene-Eocene",423726.513348909,5298101.92779522
